model_no,k_name,l1,l2,b,meas_error,lppd_exact
1399,kexp,2,3,0.5,0.01,-1117.6384164068256
1400,kexp,2,3,0.5,0,-1132.7208573537778
1401,kexp,2,3,1,0.5,-148.91403755636352
1402,kexp,2,3,1,0.1,-392.1915556394454
1403,kexp,2,3,1,0.05,-526.3474661843311
1404,kexp,2,3,1,0.01,-601.7470188817492
1405,kexp,2,3,1,0,-605.4928534863368
1406,kexp,2,3,1.5,0.5,-159.27912756931795
1407,kexp,2,3,1.5,0.1,-332.7201658629732
1408,kexp,2,3,1.5,0.05,-405.0003573481572
1409,kexp,2,3,1.5,0.01,-439.9651381454127
1410,kexp,2,3,1.5,0,-441.61047677191675
1411,kexp,2,3.5,0.5,0.5,-132.35041869687515
1412,kexp,2,3.5,0.5,0.1,-473.96043000037827
1413,kexp,2,3.5,0.5,0.05,-746.2727606458217
1414,kexp,2,3.5,0.5,0.01,-943.9117226277236
1415,kexp,2,3.5,0.5,0,-954.8271976639389
1416,kexp,2,3.5,1,0.5,-146.95036096471182
1417,kexp,2,3.5,1,0.1,-355.08837097863005
1418,kexp,2,3.5,1,0.05,-460.4691845447904
1419,kexp,2,3.5,1,0.01,-516.111730613974
1420,kexp,2,3.5,1,0,-518.8118236489922
1421,kexp,2,3.5,1.5,0.5,-157.50782956916362
1422,kexp,2,3.5,1.5,0.1,-303.1981313015441
1423,kexp,2,3.5,1.5,0.05,-358.61589369045936
1424,kexp,2,3.5,1.5,0.01,-384.15165236024825
1425,kexp,2,3.5,1.5,0,-385.33365689019115
1426,kexp,2,4,0.5,0.5,-130.41939836892243
1427,kexp,2,4,0.5,0.1,-432.6989066173663
1428,kexp,2,4,0.5,0.05,-660.0656113819176
1429,kexp,2,4,0.5,0.01,-813.8059375357115
1430,kexp,2,4,0.5,0,-822.0310681309743
1431,kexp,2,4,1,0.5,-144.99096880567433
1432,kexp,2,4,1,0.1,-325.02296654789
1433,kexp,2,4,1,0.05,-409.67103057286135
1434,kexp,2,4,1,0.01,-452.1926083330425
1435,kexp,2,4,1,0,-454.2191855
1436,kexp,2,4,1.5,0.5,-155.7795048957016
1437,kexp,2,4,1.5,0.1,-279.6488935123401
1438,kexp,2,4,1.5,0.05,-323.25223739818534
1439,kexp,2,4,1.5,0.01,-342.5914732695795
1440,kexp,2,4,1.5,0,-343.47551587224206
1441,kexp,2.25,0.5,0.5,0.5,-139.49274419773025
1442,kexp,2.25,0.5,0.5,0.1,-1220.1355423722828
1443,kexp,2.25,0.5,0.5,0.05,-2904.7398865917044
1444,kexp,2.25,0.5,0.5,0.01,-7484.859615770613
1445,kexp,2.25,0.5,0.5,0,-8156.889611924849
1446,kexp,2.25,0.5,1,0.5,-149.3720805982323
1447,kexp,2.25,0.5,1,0.1,-977.1199357400524
1448,kexp,2.25,0.5,1,0.05,-2046.8151901131089
1449,kexp,2.25,0.5,1,0.01,-3896.3008035749754
1450,kexp,2.25,0.5,1,0,-4072.288332910729
1451,kexp,2.25,0.5,1.5,0.5,-156.32273123660838
1452,kexp,2.25,0.5,1.5,0.1,-842.9704259601507
1453,kexp,2.25,0.5,1.5,0.05,-1620.090358103899
1454,kexp,2.25,0.5,1.5,0.01,-2643.233950593052
1455,kexp,2.25,0.5,1.5,0,-2722.614863671046
1456,kexp,2.25,1,0.5,0.5,-138.86490753185782
1457,kexp,2.25,1,0.5,0.1,-954.9468233154603
1458,kexp,2.25,1,0.5,0.05,-2020.6381730597873
1459,kexp,2.25,1,0.5,0.01,-3862.448866149926
1460,kexp,2.25,1,0.5,0,-4037.502082201389
1461,kexp,2.25,1,1,0.5,-151.14202907574577
1462,kexp,2.25,1,1,0.1,-738.3543656530998
1463,kexp,2.25,1,1,0.05,-1335.9534041403742
1464,kexp,2.25,1,1,0.01,-1987.0138249259085
1465,kexp,2.25,1,1,0,-2031.7168912858103
1466,kexp,2.25,1,1.5,0.5,-159.8261682398503
1467,kexp,2.25,1,1.5,0.1,-627.5831539035968
1468,kexp,2.25,1,1.5,0.05,-1020.9935259263632
1469,kexp,2.25,1,1.5,0.01,-1355.020362327871
1470,kexp,2.25,1,1.5,0,-1374.9821187009577
1471,kexp,2.25,1.5,0.5,0.5,-137.46246078903303
1472,kexp,2.25,1.5,0.5,0.1,-801.6497149332038
1473,kexp,2.25,1.5,0.5,0.05,-1570.8459535516631
1474,kexp,2.25,1.5,0.5,0.01,-2582.4007564726944
1475,kexp,2.25,1.5,0.5,0,-2660.684458119152
1476,kexp,2.25,1.5,1,0.5,-151.09817237680406
1477,kexp,2.25,1.5,1,0.1,-610.7727792847694
1478,kexp,2.25,1.5,1,0.05,-1001.6861296021509
1479,kexp,2.25,1.5,1,0.01,-1333.1745664439366
1480,kexp,2.25,1.5,1,0,-1352.9635508826518
1481,kexp,2.25,1.5,1.5,0.5,-160.56995517338325
1482,kexp,2.25,1.5,1.5,0.1,-515.7936560095216
1483,kexp,2.25,1.5,1.5,0.05,-756.5171486128784
1484,kexp,2.25,1.5,1.5,0.01,-920.1226792846884
1485,kexp,2.25,1.5,1.5,0,-928.9168729718283
1486,kexp,2.25,2,0.5,0.5,-136.00721196895643
1487,kexp,2.25,2,0.5,0.1,-694.9530363241103
1488,kexp,2.25,2,0.5,0.05,-1282.9630380674444
1489,kexp,2.25,2,0.5,0.01,-1922.7679465433725
1490,kexp,2.25,2,0.5,0,-1966.5685041637657
1491,kexp,2.25,2,1,0.5,-150.19166848605738
1492,kexp,2.25,2,1,0.1,-525.0455289066863
1493,kexp,2.25,2,1,0.05,-801.4600659055998
1494,kexp,2.25,2,1,0.01,-1000.8491020346967
1495,kexp,2.25,2,1,0,-1011.8518072767861
1496,kexp,2.25,2,1.5,0.5,-159.9759602380778
1497,kexp,2.25,2,1.5,0.1,-442.3960974716433
1498,kexp,2.25,2,1.5,0.05,-604.561520962016
1499,kexp,2.25,2,1.5,0.01,-700.6009854804138
1500,kexp,2.25,2,1.5,0,-705.4731995229565
1501,kexp,2.25,2.5,0.5,0.5,-134.43668436603815
1502,kexp,2.25,2.5,0.5,0.1,-613.7844031696284
1503,kexp,2.25,2.5,0.5,0.05,-1079.2192547178647
1504,kexp,2.25,2.5,0.5,0.01,-1518.8717933814103
1505,kexp,2.25,2.5,0.5,0,-1546.598345089528
1506,kexp,2.25,2.5,1,0.5,-148.72275214542864
1507,kexp,2.25,2.5,1,0.1,-461.5275222055036
1508,kexp,2.25,2.5,1,0.05,-666.8802514562628
1509,kexp,2.25,2.5,1,0.01,-799.0055372648932
1510,kexp,2.25,2.5,1,0,-805.9371012246463
1511,kexp,2.25,2.5,1.5,0.5,-158.64527465029227
1512,kexp,2.25,2.5,1.5,0.1,-389.22556680090935
1513,kexp,2.25,2.5,1.5,0.05,-505.2965955809988
1514,kexp,2.25,2.5,1.5,0.01,-567.8505589981531
1515,kexp,2.25,2.5,1.5,0,-570.9103111634155
1516,kexp,2.25,3,0.5,0.5,-132.7247752765177
1517,kexp,2.25,3,0.5,0.1,-549.2760752297442
1518,kexp,2.25,3,0.5,0.05,-926.9104250094346
1519,kexp,2.25,3,0.5,0.01,-1246.2540295456138
1520,kexp,2.25,3,0.5,0,-1265.239627737109
1521,kexp,2.25,3,1,0.5,-146.9190971008134
1522,kexp,2.25,3,1,0.1,-412.15888650216704
1523,kexp,2.25,3,1,0.05,-570.1843159557449
1524,kexp,2.25,3,1,0.01,-663.516651850947
1525,kexp,2.25,3,1,0,-668.2434193659476
1526,kexp,2.25,3,1.5,0.5,-156.94717305777016
1527,kexp,2.25,3,1.5,0.1,-348.7289961656982
1528,kexp,2.25,3,1.5,0.05,-435.4168389494078
1529,kexp,2.25,3,1.5,0.01,-479.0248407194893
1530,kexp,2.25,3,1.5,0,-481.10497447915526
1531,kexp,2.25,3.5,0.5,0.5,-130.90274772248065
1532,kexp,2.25,3.5,0.5,0.1,-496.7809188245671
1533,kexp,2.25,3.5,0.5,0.05,-809.0648137253595
1534,kexp,2.25,3.5,0.5,0.01,-1050.5166222617663
1535,kexp,2.25,3.5,0.5,0,-1064.2461484104142
1536,kexp,2.25,3.5,1,0.5,-144.96032534532642
1537,kexp,2.25,3.5,1,0.1,-372.7297510326703
1538,kexp,2.25,3.5,1,0.05,-497.6332072782313
1539,kexp,2.25,3.5,1,0.01,-566.6402004847669
1540,kexp,2.25,3.5,1,0,-570.0453018030228
1541,kexp,2.25,3.5,1.5,0.5,-155.12101790219617
1542,kexp,2.25,3.5,1.5,0.1,-316.94623653477385
1543,kexp,2.25,3.5,1.5,0.05,-383.7810001523441
1544,kexp,2.25,3.5,1.5,0.01,-415.67810599215414
1545,kexp,2.25,3.5,1.5,0,-417.1719775102071
1546,kexp,2.25,4,0.5,0.5,-129.02382977690706
1547,kexp,2.25,4,0.5,0.1,-453.39557531738876
1548,kexp,2.25,4,0.5,0.05,-715.6219441093106
1549,kexp,2.25,4,0.5,0.01,-903.8439513542618
1550,kexp,2.25,4,0.5,0,-914.1800952824445
1551,kexp,2.25,4,1,0.5,-142.97891014809895
1552,kexp,2.25,4,1,0.1,-340.65180382234956
1553,kexp,2.25,4,1,0.05,-441.4886791777473
1554,kexp,2.25,4,1,0.01,-494.29118209586335
1555,kexp,2.25,4,1,0,-496.8451463044949
1556,kexp,2.25,4,1.5,0.5,-153.3169199590412
1557,kexp,2.25,4,1.5,0.1,-291.47267389880926
1558,kexp,2.25,4,1.5,0.05,-344.2939151225015
1559,kexp,2.25,4,1.5,0.01,-368.47691125423586
1560,kexp,2.25,4,1.5,0,-369.5937878920225
1561,kexp,2.5,0.5,0.5,0.5,-138.26889029248827
1562,kexp,2.5,0.5,0.5,0.1,-1256.753132085077
1563,kexp,2.5,0.5,0.5,0.05,-3048.3084223470073
1564,kexp,2.5,0.5,0.5,0.01,-8245.125570822822
1565,kexp,2.5,0.5,0.5,0,-9066.039998439563
1566,kexp,2.5,0.5,1,0.5,-147.848714474983
1567,kexp,2.5,0.5,1,0.1,-1013.6317465728573
1568,kexp,2.5,0.5,1,0.05,-2167.0732303402015
1569,kexp,2.5,0.5,1,0.01,-4307.312005753093
1570,kexp,2.5,0.5,1,0,-4523.388421991152
1571,kexp,2.5,0.5,1.5,0.5,-154.59912436543675
1572,kexp,2.5,0.5,1.5,0.1,-876.9582782441789
1573,kexp,2.5,0.5,1.5,0.05,-1725.218881560176
1574,kexp,2.5,0.5,1.5,0.01,-2923.378343678734
1575,kexp,2.5,0.5,1.5,0,-3021.0315200813493
1576,kexp,2.5,1,0.5,0.5,-137.48380661579455
1577,kexp,2.5,1,0.5,0.1,-990.4289684669069
1578,kexp,2.5,1,0.5,0.05,-2139.2310871983573
1579,kexp,2.5,1,0.5,0.01,-4269.928301676026
1580,kexp,2.5,1,0.5,0,-4484.7616110886765
1581,kexp,2.5,1,1,0.5,-149.3293647293086
1582,kexp,2.5,1,1,0.1,-769.4678315630631
1583,kexp,2.5,1,1,0.05,-1428.463443205866
1584,kexp,2.5,1,1,0.01,-2196.925828724241
1585,kexp,2.5,1,1,0,-2251.9538392864615
1586,kexp,2.5,1,1.5,0.5,-157.79093297388633
1587,kexp,2.5,1,1.5,0.1,-655.3629034318883
1588,kexp,2.5,1,1.5,0.05,-1096.4163291083248
1589,kexp,2.5,1,1.5,0.01,-1494.9407616096432
1590,kexp,2.5,1,1.5,0,-1519.5448730242335
1591,kexp,2.5,1.5,0.5,0.5,-135.9980770571427
1592,kexp,2.5,1.5,0.5,0.1,-833.7792516748367
1593,kexp,2.5,1.5,0.5,0.05,-1672.770905233242
1594,kexp,2.5,1.5,0.5,0.01,-2856.5103938703637
1595,kexp,2.5,1.5,0.5,0,-2952.715290081523
1596,kexp,2.5,1.5,1,0.5,-149.19868354884957
1597,kexp,2.5,1.5,1,0.1,-637.8463807972196
1598,kexp,2.5,1.5,1,0.05,-1075.9492019782792
1599,kexp,2.5,1.5,1,0.01,-1471.276729342798
1600,kexp,2.5,1.5,1,0,-1495.653849555257
1601,kexp,2.5,1.5,1.5,0.5,-158.46460946364985
1602,kexp,2.5,1.5,1.5,0.1,-539.4823311501384
1603,kexp,2.5,1.5,1.5,0.05,-814.0244117884521
1604,kexp,2.5,1.5,1.5,0.01,-1010.9808768428105
1605,kexp,2.5,1.5,1.5,0,-1021.8269938603004
1606,kexp,2.5,2,0.5,0.5,-134.53670527577302
1607,kexp,2.5,2,0.5,0.1,-723.7993124118444
1608,kexp,2.5,2,0.5,0.05,-1371.5445535697834
1609,kexp,2.5,2,0.5,0.01,-2126.022861867518
1610,kexp,2.5,2,0.5,0,-2179.8697570956433
1611,kexp,2.5,2,1,0.5,-148.30785970503874
1612,kexp,2.5,2,1,0.1,-548.8919237050801
1613,kexp,2.5,2,1,0.05,-862.3925617171286
1614,kexp,2.5,2,1,0.01,-1101.673871682495
1615,kexp,2.5,2,1,0,-1115.2292363265547
1616,kexp,2.5,2,1.5,0.5,-157.87807472387084
1617,kexp,2.5,2,1.5,0.1,-462.8198663298191
1618,kexp,2.5,2,1.5,0.05,-649.9787677828334
1619,kexp,2.5,2,1.5,0.01,-766.1992346493753
1620,kexp,2.5,2,1.5,0,-772.2093539333522
1621,kexp,2.5,2.5,0.5,0.5,-133.00921111266348
1622,kexp,2.5,2.5,0.5,0.1,-639.6593064865214
1623,kexp,2.5,2.5,0.5,0.05,-1156.6428905634225
1624,kexp,2.5,2.5,0.5,0.01,-1677.9009644980863
1625,kexp,2.5,2.5,0.5,0,-1711.9824901435854
1626,kexp,2.5,2.5,1,0.5,-146.88300577449797
1627,kexp,2.5,2.5,1,0.1,-482.61196936196484
1628,kexp,2.5,2.5,1,0.05,-717.6500084991338
1629,kexp,2.5,2.5,1,0.01,-876.8579706900721
1630,kexp,2.5,2.5,1,0,-885.3960872985789
1631,kexp,2.5,2.5,1.5,0.5,-156.55833682566316
1632,kexp,2.5,2.5,1.5,0.1,-406.8710283752205
1633,kexp,2.5,2.5,1.5,0.05,-542.0040350074587
1634,kexp,2.5,2.5,1.5,0.01,-617.9534173863514
1635,kexp,2.5,2.5,1.5,0,-621.7275775699111
1636,kexp,2.5,3,0.5,0.5,-131.36050478493303
1637,kexp,2.5,3,0.5,0.1,-572.5307288765373
1638,kexp,2.5,3,0.5,0.05,-994.9364549347134
1639,kexp,2.5,3,0.5,0.01,-1375.0380179663857
1640,kexp,2.5,3,0.5,0,-1398.3652966571506
1641,kexp,2.5,3,1,0.5,-145.1169782824333
1642,kexp,2.5,3,1,0.1,-430.83798911219714
1643,kexp,2.5,3,1,0.05,-613.0099889328236
1644,kexp,2.5,3,1,0.01,-725.7849114038199
1645,kexp,2.5,3,1,0,-731.6050424173346
1646,kexp,2.5,3,1.5,0.5,-154.85001299574776
1647,kexp,2.5,3,1.5,0.1,-363.9845526245704
1648,kexp,2.5,3,1.5,0.05,-465.58281177379325
1649,kexp,2.5,3,1.5,0.01,-518.6465947893972
1650,kexp,2.5,3,1.5,0,-521.2119155693929
1651,kexp,2.5,3.5,0.5,0.5,-129.60273075237603
1652,kexp,2.5,3.5,0.5,0.1,-517.7674633352846
1653,kexp,2.5,3.5,0.5,0.05,-869.172815408366
1654,kexp,2.5,3.5,0.5,0.01,-1157.3925348547841
1655,kexp,2.5,3.5,0.5,0,-1174.2514923499857
1656,kexp,2.5,3.5,1,0.5,-143.1754989470262
1657,kexp,2.5,3.5,1,0.1,-389.3158093158912
1658,kexp,2.5,3.5,1,0.05,-534.1398583327914
1659,kexp,2.5,3.5,1,0.01,-617.6821708985215
1660,kexp,2.5,3.5,1,0,-621.8728410223655
1661,kexp,2.5,3.5,1.5,0.5,-152.98832267702
1662,kexp,2.5,3.5,1.5,0.1,-330.1497982222324
1663,kexp,2.5,3.5,1.5,0.05,-408.8918815731894
1664,kexp,2.5,3.5,1.5,0.01,-447.7651144661141
1665,kexp,2.5,3.5,1.5,0,-449.60691515251756
1666,kexp,2.5,4,0.5,0.5,-127.77812833294495
1667,kexp,2.5,4,0.5,0.1,-472.4423935385493
1668,kexp,2.5,4,0.5,0.05,-769.0500549873636
1669,kexp,2.5,4,0.5,0.01,-994.2113222992064
1670,kexp,2.5,4,0.5,0,-1006.8940806419896
1671,kexp,2.5,4,1,0.5,-141.1881225063478
1672,kexp,2.5,4,1,0.1,-355.42181303489025
1673,kexp,2.5,4,1,0.05,-472.8971781788056
1674,kexp,2.5,4,1,0.01,-536.9075007862115
1675,kexp,2.5,4,1,0,-540.0488660278462
1676,kexp,2.5,4,1.5,0.5,-151.12783652912404
1677,kexp,2.5,4,1.5,0.1,-302.9175979405786
1678,kexp,2.5,4,1.5,0.05,-365.41337284373685
1679,kexp,2.5,4,1.5,0.01,-394.91753601031076
1680,kexp,2.5,4,1.5,0,-396.29408573394187
